"Trade ID";"Status";"Counterparty";"Timestamp";"B/S";"Instrument";"Tenor";"Price";"CommissionPriceShift (pts)";"Value Date 1";"First Rate";"Amount";"Contra Amount";"Value Date 2";"Second Amount";"Second Contra Amount";"Base Quantity";"Source Name";"Trader";"Account";"Counterparty Trader";"Counterparty Account";"Type";"Comment";"Reference ID";"Order ID";"Operation ID";"Operation Level";"External";"Ext Order Id";"Ext Exec Id";"Ext Client Id";"Responsible";"Initiator Id";"Initiator";"Send to STP";"Send to STP(Removed)"
"14046686";"0";"UBSL";"2019.04.17 03:20:36.300";"Sell";"USDJPY";"SPOT";"112.153";"";"2019.04.19";"";"999955";"112147953";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL04_00_OM";"ALFN_FastmatchCL_NY";"Exchange";"";"";"aa19c24c-b60a-430b-8e07-24803f8f606f";"69a43776-6ac0-41ec-b69b-aa7a56d4c630";"0";"true";"";"";"";"";"4606";"UBSL04_00_OM";"true";""
"14046693";"0";"ASAN";"2019.04.17 03:28:41.872";"Sell";"USDRUB";"TOD";"64.0907";"";"2019.04.17";"";"10000";"640907";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"ASAN_OM";"Aziatsko-Tikhookeansky Bank";"Exchange";"";"";"dcd0213f-1a7b-498c-8f53-70f3000c21dc";"4fdc459c-a870-4838-922f-280e05b15150";"0";"true";"";"";"";"";"495";"ASAN_OM";"true";""
"14046715";"0";"UBSL";"2019.04.17 03:44:20.280";"Sell";"EURSEK";"SPOT";"10.45695";"";"2019.04.23";"";"150000";"1568542.5";"";"";"";"true";"Executor_ALFA FX LND B-to-B";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"Tokkyo01_OM";"ALFN_FastmatchCL8_LND_toxic";"Exchange";"";"";"e02462b5-4689-44e7-afcc-c3effe795167";"1f96b14e-717c-471f-a717-6422f787a673";"0";"true";"";"";"";"";"4425";"Tokkyo01_OM";"true";""
"14046718";"0";"UBSL";"2019.04.17 03:45:26.345";"Sell";"EURSEK";"SPOT";"10.457";"";"2019.04.23";"";"500000";"5228500";"";"";"";"true";"Executor_ALFA FX LND B-to-B";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"Tokkyo01_OM";"ALFN_FastmatchCL8_LND_toxic";"Exchange";"";"";"4b1ce9df-82d8-4292-bd98-6d2954c639f9";"ee46b2e2-eda0-4bf9-8c8b-86aa39f22d43";"0";"true";"";"";"";"";"4425";"Tokkyo01_OM";"true";""
"14046721";"0";"UBSL";"2019.04.17 03:46:59.978";"Sell";"EURSEK";"SPOT";"10.45765";"";"2019.04.23";"";"500000";"5228825";"";"";"";"true";"Executor_ALFA FX LND B-to-B";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"Tokkyo01_OM";"ALFN_FastmatchCL8_LND_toxic";"Exchange";"";"";"c118d186-463a-4432-8703-f9469bcd4443";"3963fa45-9f58-4aaa-bfbd-a5cdda85a34b";"0";"true";"";"";"";"";"4425";"Tokkyo01_OM";"true";""
"14046724";"0";"UBSL";"2019.04.17 03:48:10.737";"Sell";"EURSEK";"SPOT";"10.45769";"";"2019.04.23";"";"100000";"1045769";"";"";"";"true";"Executor_ALFA FX LND B-to-B";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"Tokkyo01_OM";"ALFN_FastmatchCL8_LND_toxic";"Exchange";"";"";"0068d179-5998-40d6-a7d3-7706e16211b3";"86c64b31-eb5b-444a-9cf7-efcab566a7ac";"0";"true";"";"";"";"";"4425";"Tokkyo01_OM";"true";""
"14046727";"0";"UBSL";"2019.04.17 03:48:45.794";"Sell";"EURSEK";"SPOT";"10.45788";"";"2019.04.23";"";"200000";"2091576";"";"";"";"true";"Executor_ALFA FX LND B-to-B";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"Tokkyo01_OM";"ALFN_FastmatchCL8_LND_toxic";"Exchange";"";"";"cade2656-a3e0-47cd-ae98-448225e66409";"de3dcfd9-d8ad-40e8-91c0-d6b74e7f06a9";"0";"true";"";"";"";"";"4425";"Tokkyo01_OM";"true";""
"14046730";"0";"UBSL";"2019.04.17 03:49:20.183";"Sell";"EURSEK";"SPOT";"10.45778";"";"2019.04.23";"";"500000";"5228890";"";"";"";"true";"Executor_ALFA FX LND B-to-B";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"Tokkyo01_OM";"ALFN_FastmatchCL8_LND_toxic";"Exchange";"";"";"3ed8c67f-1614-4f25-a9ea-cfdd0cfb294d";"23665da2-1e9e-400f-8a5d-db1c10ad77b0";"0";"true";"";"";"";"";"4425";"Tokkyo01_OM";"true";""
"14046733";"0";"UBSL";"2019.04.17 03:50:07.008";"Sell";"EURSEK";"SPOT";"10.4577";"";"2019.04.23";"";"200000";"2091540";"";"";"";"true";"Executor_ALFA FX LND B-to-B";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"Tokkyo01_OM";"ALFN_FastmatchCL8_LND_toxic";"Exchange";"";"";"b327b513-5914-4402-9023-be5cb58d9980";"3316dbab-d211-4ba7-99e2-42d35faada6a";"0";"true";"";"";"";"";"4425";"Tokkyo01_OM";"true";""
"14046736";"0";"UBSL";"2019.04.17 03:50:42.240";"Sell";"EURSEK";"SPOT";"10.4579";"";"2019.04.23";"";"200000";"2091580";"";"";"";"true";"Executor_ALFA FX LND B-to-B";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"Tokkyo01_OM";"ALFN_FastmatchCL8_LND_toxic";"Exchange";"";"";"cbc41936-66a2-4c42-8487-2ea2cd980a6f";"95eadf25-e1de-4e2c-bd74-b6f2d07cf9ea";"0";"true";"";"";"";"";"4425";"Tokkyo01_OM";"true";""
"14046739";"0";"UBSL";"2019.04.17 03:50:53.633";"Sell";"EURSEK";"SPOT";"10.45806";"";"2019.04.23";"";"200000";"2091612";"";"";"";"true";"Executor_ALFA FX LND B-to-B";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"Tokkyo01_OM";"ALFN_FastmatchCL8_LND_toxic";"Exchange";"";"";"835fd8b5-d8d8-4f86-b2de-b09925ebd7ef";"ac87e152-4dfd-4c88-a860-5855315a4620";"0";"true";"";"";"";"";"4425";"Tokkyo01_OM";"true";""
"14046742";"0";"UBSL";"2019.04.17 03:51:28.768";"Sell";"EURSEK";"SPOT";"10.4581";"";"2019.04.23";"";"500000";"5229050";"";"";"";"true";"Executor_ALFA FX LND B-to-B";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"Tokkyo01_OM";"ALFN_FastmatchCL8_LND_toxic";"Exchange";"";"";"4ff05fe7-0332-4a33-a5a0-0d68febe2fe0";"4bbe7186-775d-40c4-804a-784b60c62f17";"0";"true";"";"";"";"";"4425";"Tokkyo01_OM";"true";""
"14046759";"0";"GOUK";"2019.04.17 03:56:13.060";"Sell";"EURUSD";"SPOT";"1.12862";"";"2019.04.23";"";"1000000";"1128620";"";"";"";"true";"GoldmanSachsLnd";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_GoldmanSachsLP";"ALFN_GoldmanSachsLP";"Exchange";"";"";"89eacf50-9091-457d-b3a0-3ce3d985d4a9";"9598cccf-8c17-43ad-aae5-e08f41c5da41";"2";"true";"ALBKN063S0QW7QGT1Z";"ALBKN063S0QW7QGT1Z";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14046765";"0";"SGEL";"2019.04.17 03:56:13.000";"Sell";"EURUSD";"SPOT";"1.1286";"";"2019.04.23";"";"1000000";"1128600";"";"";"";"true";"SocieteGeneraleLnd";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_SocieteGeneraleLP";"ALFN_SocieteGeneraleLP";"Exchange";"";"";"4d0f6f45-a1b1-4239-9106-f8328a75a566";"3bb0cfdc-03d5-4bb5-9c6a-4cbd3a9f881a";"2";"true";"ALN_19041700561300000000";"Exec_ALN_19041700561300000000";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14046768";"0";"SGEL";"2019.04.17 03:56:13.000";"Sell";"EURUSD";"SPOT";"1.1286";"";"2019.04.23";"";"1000000";"1128600";"";"";"";"true";"SocieteGeneraleLnd";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_SocieteGeneraleLP";"ALFN_SocieteGeneraleLP";"Exchange";"";"";"4d679cb1-c5d0-40a1-b3c4-445564968b3b";"5787e8f0-145a-468b-8e06-dbc0669840b8";"2";"true";"ALN_19041700561300000001";"Exec_ALN_19041700561300000001";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14046771";"0";"VTBX";"2019.04.17 03:56:34.555";"Sell";"EURUSD";"TOD";"1.12813";"";"2019.04.17";"";"3000000";"3384390";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"ALFA_VtbxST";"ALFA_VtbxST";"Exchange";"";"";"040f4bb8-8346-4498-81ae-0706c8441d26";"2f92d3ff-27e4-4d3d-a253-1d1b5e2da264";"0";"true";"";"";"";"";"1619";"ALFA_VtbxST";"true";""
"14046777";"0";"ALFN";"2019.04.17 03:56:34.599";"Sell";"EURUSD";"SPOT";"1.12867";"";"2019.04.23";"";"1000000";"1128670";"";"";"";"true";"Executor_ABOT Dealer";"AlfaBankExecutor";"AlfaBankExecutor";"ABOT_AGR2_OM";"RobotCover_in_AGR";"Exchange";"";"";"009f515c-b333-4423-844d-8cbcd75c2683";"1e5351ae-b8d7-44e1-bf39-ca93f3283cb2";"0";"true";"";"";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14046780";"0";"ASAN";"2019.04.17 03:58:44.440";"Sell";"JPYRUB";"TOM";"0.57165";"";"2019.04.18";"";"3080500";"1760967.83";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"ASAN_OM";"Aziatsko-Tikhookeansky Bank";"Exchange";"";"";"71a5b2d3-6825-4a0f-8ff1-4823827fd515";"4c1b8d84-c899-4814-8733-77f8d5672357";"0";"true";"";"";"";"";"495";"ASAN_OM";"true";""
"14046784";"0";"ALFN";"2019.04.17 04:14:04.487";"Sell";"USDRUB";"TOD";"64.0937";"";"2019.04.17";"";"2858";"183179.79";"";"";"";"true";"Executor_Dealers";"AlfaBankExecutor";"AlfaBankExecutor";"ALFN02_00_OM";"AlfaForex";"Exchange";"";"";"d60c6fa7-a5c4-47a5-84aa-9fd7010e3ab8";"1abbd939-1ae9-4614-bbee-9b3f39ef661a";"0";"true";"";"";"";"";"4060";"ALFN02_00_OM";"true";""
"14046790";"0";"ALFN";"2019.04.17 04:23:41.824";"Sell";"AUDUSD";"SPOT";"0.71578";"";"2019.04.23";"";"200000";"143156";"";"";"";"true";"Executor_ABOT Dealer";"AlfaBankExecutor";"AlfaBankExecutor";"ABOT_AGR2_OM";"RobotCover_in_AGR";"Exchange";"";"";"81168cb8-5bfe-4294-9206-8d0e82a5ae58";"16c14112-3da5-4e23-9965-596fadb5d426";"0";"true";"";"";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14046795";"0";"ALFN";"2019.04.17 04:24:15.299";"Sell";"AUDUSD";"SPOT";"0.71577";"";"2019.04.23";"";"1000000";"715770";"";"";"";"true";"Executor_ABOT Dealer";"AlfaBankExecutor";"AlfaBankExecutor";"ABOT_AGR2_OM";"RobotCover_in_AGR";"Exchange";"";"";"c6c7cbc8-16e5-44d2-a444-38abc1abecb4";"e2ea6830-ce9a-441f-a087-01a4bb2bf7a3";"0";"true";"";"";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14046801";"0";"JPML";"2019.04.17 04:25:03.388";"Sell";"EURUSD";"SPOT";"1.12859";"";"2019.04.23";"";"800000";"902872";"";"";"";"true";"JPMorganLnd";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_JPMorganLP";"ALFN_JPMorganLP";"Exchange";"";"";"850e91fa-fa54-45e5-95b0-f5c3aa4a5818";"7fa68ea5-b1c7-4036-8ad7-759aa55fe2e2";"2";"true";"AoCWkDmCvEelmT6pMThRQBA";"AoCWkDmCvEelmT6pMThRQBA";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14046806";"0";"GOUK";"2019.04.17 04:25:15.449";"Sell";"EURUSD";"SPOT";"1.12859";"";"2019.04.23";"";"200000";"225718";"";"";"";"true";"GoldmanSachsLnd";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_GoldmanSachsLP";"ALFN_GoldmanSachsLP";"Exchange";"";"";"77ce9a95-06af-4b2f-888b-76c618d56b7e";"e3e494ac-e634-4f52-aff3-1eb029d896ce";"2";"true";"ALBKN063S0QW7QGT20";"ALBKN063S0QW7QGT20";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14046808";"0";"PRYM";"2019.04.17 04:25:24.305";"Sell";"USDRUB";"TOD";"64.0782";"";"2019.04.17";"";"400000";"25631280";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"PRYM";"Bank Primorye";"Exchange";"netting";"";"b883acbb-43e1-4c87-be61-5be0be2673dd";"de9a9720-298b-4761-8029-23790d322d4f";"0";"true";"";"";"";"";"711";"PRYM";"true";""
"14046812";"0";"PRYM";"2019.04.17 04:35:59.306";"Sell";"USDRUB";"TOD";"64.0784";"";"2019.04.17";"";"400000";"25631360";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"PRYM";"Bank Primorye";"Exchange";"netting";"";"cbf705fa-4871-4ef7-b6db-b6ac8c165242";"31f896ce-3b91-4828-8f39-6ecd0fb6ee24";"0";"true";"";"";"";"";"711";"PRYM";"true";""
"14046814";"0";"ASAN";"2019.04.17 04:38:08.137";"Sell";"USDRUB";"TOM";"64.1005";"";"2019.04.18";"";"150000";"9615075";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"ASAN_OM";"Aziatsko-Tikhookeansky Bank";"Exchange";"";"";"13f08ab4-4dc8-4741-8033-1e8d02c07ddc";"14bfb945-555a-43af-b654-bf004e1848aa";"0";"true";"";"";"";"";"495";"ASAN_OM";"true";""
"14046816";"0";"ASAN";"2019.04.17 04:40:25.567";"Sell";"EURRUB";"TOM";"72.2792";"";"2019.04.18";"";"10000";"722792";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"ASAN_OM";"Aziatsko-Tikhookeansky Bank";"Exchange";"";"";"7c3d2ca1-617b-4977-a83f-842130f294d4";"ad35d881-5bea-4d81-ab9b-c6f6e8f7d467";"0";"true";"";"";"";"";"495";"ASAN_OM";"true";""
"14046818";"0";"UBSL";"2019.04.17 04:44:27.490";"Sell";"EURAUD";"SPOT";"1.5766";"";"2019.04.23";"";"590751";"931378.03";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL04_00_OM";"ALFN_FastmatchCL_NY";"Exchange";"";"";"719348e3-db14-456c-9a88-de63c0a374a6";"a54ecc49-fec4-40fc-9d79-302a31e9778c";"0";"true";"";"";"";"";"4606";"UBSL04_00_OM";"true";""
"14046820";"0";"UBSL";"2019.04.17 04:50:35.562";"Sell";"EURJPY";"SPOT";"126.437";"";"2019.04.23";"";"250000";"31609250";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL04_00_OM";"ALFN_FastmatchCL_NY";"Exchange";"";"";"46ac92c9-a7f0-4f96-ad3e-768e5f39232c";"9eb8254f-3abd-46ce-96e7-108594f27fe5";"0";"true";"";"";"";"";"4606";"UBSL04_00_OM";"true";""
"14046822";"0";"UBSL";"2019.04.17 04:55:52.769";"Sell";"EURUSD";"SPOT";"1.12907";"";"2019.04.23";"";"300000";"338721";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL09_00_OM";"ALFN_FastmatchCL_LND";"Exchange";"";"";"27bedaec-8654-42d4-8d6b-d3aad81e48b7";"978230c4-be02-4ffc-94f4-572baf9f3529";"0";"true";"";"";"";"";"4925";"UBSL09_00_OM";"true";""
"14046824";"0";"UBSL";"2019.04.17 04:58:21.128";"Sell";"AUDJPY";"SPOT";"80.261";"";"2019.04.23";"";"400000";"32104400";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL04_00_OM";"ALFN_FastmatchCL_NY";"Exchange";"";"";"657422a1-86e2-402c-82ef-15737ac34208";"e915d8a3-ebcc-41a0-ba26-9aff76a3fb5b";"0";"true";"";"";"";"";"4606";"UBSL04_00_OM";"true";""
"14046828";"0";"UBSL";"2019.04.17 05:00:00.177";"Sell";"NZDJPY";"SPOT";"75.219";"";"2019.04.23";"";"500000";"37609500";"";"";"";"true";"Executor_ALFA FX LND B-to-B";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"Tokkyo00_OM";"ALFN_FastmatchCL8_LND";"Exchange";"";"";"459b5ffe-05df-48bb-992b-05f638966c1b";"a29415a0-56e7-4c02-8df9-f9905f30eb1a";"0";"true";"";"";"";"";"4085";"Tokkyo00_OM";"true";""
"14046831";"0";"UBSL";"2019.04.17 05:00:00.889";"Sell";"AUDJPY";"SPOT";"80.472";"";"2019.04.23";"";"1000000";"80472000";"";"";"";"true";"Executor_ALFA FX LND B-to-B";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"Tokkyo01_OM";"ALFN_FastmatchCL8_LND_toxic";"Exchange";"";"";"b688a74c-12b7-4e40-994b-dc80479fb903";"bbb926db-16e8-4418-aa11-da0b1dd2ebc9";"0";"true";"";"";"";"";"4425";"Tokkyo01_OM";"true";""
"14046835";"0";"UBSL";"2019.04.17 05:00:06.851";"Sell";"AUDJPY";"SPOT";"80.516";"-0.05958184";"2019.04.23";"";"500000";"40258000";"";"";"";"true";"SaxoBankLnd";"ALFN_AggregatorLndCoverer";"ALFN_AggregatorLndCoverer";"ALFN_SaxoBankLP";"ALFN_SaxoBankLP";"Exchange";"";"";"60476e99-b5fd-4db8-a9fd-0412b43affc5";"b35d090b-8b8b-4766-8163-9919cbd62d35";"2";"true";"246079";"246079_0_0";"";"";"4800";"UBSL07_00_OM";"true";""
"14046842";"0";"UBSL";"2019.04.17 05:04:31.373";"Sell";"EURUSD";"SPOT";"1.12981";"";"2019.04.23";"";"1000000";"1129810";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL09_00_OM";"ALFN_FastmatchCL_LND";"Exchange";"";"";"16c5183f-6a51-4a96-a029-e70bacdf360e";"e74699ee-9f61-4049-be95-d0c522fbbfeb";"0";"true";"";"";"";"";"4925";"UBSL09_00_OM";"true";""
"14046844";"0";"GNBK";"2019.04.17 05:05:35.821";"Sell";"EURUSD";"SPOT";"1.13004";"";"2019.04.23";"";"2000000";"2260080";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"GNBK2";"Gunay Bank";"Exchange";"";"";"59f6a86e-db0b-4840-9e12-4a45e6b10112";"b2f78d2d-c29f-47c5-96e2-07290c0c2b19";"0";"true";"";"";"";"";"5252";"GNBK2";"true";""
"14046847";"0";"ALFN";"2019.04.17 05:05:35.911";"Sell";"EURUSD";"SPOT";"1.13002";"";"2019.04.23";"";"1000000";"1130020";"";"";"";"true";"Executor_ABOT Dealer";"AlfaBankExecutor";"AlfaBankExecutor";"ABOT_AGR2_OM";"RobotCover_in_AGR";"Exchange";"";"";"ca15f10c-db2e-4d5a-b563-48de79a6920d";"8fdacf76-d55b-474c-a54e-7877e900d955";"0";"true";"";"";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14046859";"0";"UBSL";"2019.04.17 05:06:27.231";"Sell";"AUDJPY";"SPOT";"80.692";"";"2019.04.23";"";"500000";"40346000";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL04_00_OM";"ALFN_FastmatchCL_NY";"Exchange";"";"";"95b29723-94c9-481f-92b8-42c8dbff3c12";"2e59723d-e992-4d0b-92b2-45c338152815";"0";"true";"";"";"";"";"4606";"UBSL04_00_OM";"true";""
"14046861";"0";"ALFN";"2019.04.17 05:06:27.302";"Sell";"USDJPY";"SPOT";"112.039";"";"2019.04.19";"";"400000";"44815600";"";"";"";"true";"Executor_ABOT Dealer";"AlfaBankExecutor";"AlfaBankExecutor";"ABOT_AGR2_OM";"RobotCover_in_AGR";"Exchange";"";"";"9a3ce743-7485-4bdf-a5b2-60434d21a8ef";"03273d93-ef0a-4fae-bf02-fc2d8485abe8";"0";"true";"";"";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14046864";"0";"ASAN";"2019.04.17 05:06:36.963";"Sell";"USDRUB";"TOM";"64.1005";"";"2019.04.18";"";"150000";"9615075";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"ASAN_OM";"Aziatsko-Tikhookeansky Bank";"Exchange";"";"";"b6d9090f-41fc-43da-acc2-bb9caa33dc38";"e37e31a5-9894-49f6-ac25-fce39007c924";"0";"true";"";"";"";"";"495";"ASAN_OM";"true";""
"14046866";"0";"UBSL";"2019.04.17 05:06:37.685";"Sell";"EURAUD";"SPOT";"1.56899";"-0.11610526";"2019.04.23";"";"1000000";"1568990";"";"";"";"true";"SaxoBankLnd";"ALFN_AggregatorLndCoverer";"ALFN_AggregatorLndCoverer";"ALFN_SaxoBankLP";"ALFN_SaxoBankLP";"Exchange";"";"";"6c9686c4-e8b5-4994-b180-cddacf62c76f";"0665d05d-89d4-4a5b-ba78-7a46e9fbe293";"2";"true";"246245";"246245_0_0";"";"";"5134";"UBSL12_00_OM";"true";""
"14046871";"0";"ALFN";"2019.04.17 05:06:38.085";"Sell";"AUDUSD";"SPOT";"0.72031";"";"2019.04.23";"";"1000000";"720310";"";"";"";"true";"Executor_ABOT Dealer";"AlfaBankExecutor";"AlfaBankExecutor";"ABOT_AGR2_OM";"RobotCover_in_AGR";"Exchange";"";"";"e4bb37f1-c62c-48ae-b517-ef7610a82412";"b837e24b-d131-4650-9b76-6882f071fde2";"0";"true";"";"";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14046874";"0";"PRMC";"2019.04.17 05:11:47.545";"Sell";"USDRUB";"TOM";"64.0505";"";"2019.04.18";"";"500000";"32025250";"";"";"";"true";"Executor_ALFA FX";"AlfaBankExecutor";"AlfaBankExecutor";"PRMC";"PrimSochBank";"Exchange";"";"";"11167bdd-d42d-4ec5-bb45-96e1de023d22";"eff11cbf-2f14-4c37-b171-19bd250bab01";"0";"true";"";"";"";"";"411";"PRMC";"true";""
"14046876";"0";"ALFN";"2019.04.17 05:14:59.329";"Sell";"USDRUB";"TOD";"64.0445";"";"2019.04.17";"";"4100";"262582.45";"";"";"";"true";"Executor_Dealers";"AlfaBankExecutor";"AlfaBankExecutor";"ALFN02_00_OM";"AlfaForex";"Exchange";"";"";"1ce33592-e71a-4fc3-a86b-f9e5975e5c4b";"85f33c28-b5f7-4e90-ad36-5a691f65a591";"0";"true";"";"";"";"";"4060";"ALFN02_00_OM";"true";""
"14046878";"0";"ALFN";"2019.04.17 05:16:33.143";"Sell";"USDRUB";"TOD";"64.0445";"";"2019.04.17";"";"3500";"224155.75";"";"";"";"true";"Executor_Dealers";"AlfaBankExecutor";"AlfaBankExecutor";"ALFN02_00_OM";"AlfaForex";"Exchange";"";"";"29cd12c3-dbfa-472c-ae3e-5c4632a38031";"ea692523-1133-4174-b11d-13636da3296d";"0";"true";"";"";"";"";"4060";"ALFN02_00_OM";"true";""
"14046880";"0";"ALFN";"2019.04.17 05:19:49.422";"Sell";"USDRUB";"TOD";"64.0445";"";"2019.04.17";"";"250";"16011.13";"";"";"";"true";"Executor_Dealers";"AlfaBankExecutor";"AlfaBankExecutor";"ALFN02_00_OM";"AlfaForex";"Exchange";"";"";"7c6d57d6-af62-4d89-847d-be9ff5f0a04f";"6716e05c-ac71-42eb-82c2-4a000c09100e";"0";"true";"";"";"";"";"4060";"ALFN02_00_OM";"true";""
"14046882";"0";"PRYM";"2019.04.17 05:21:50.380";"Sell";"USDRUB";"TOD";"64.0409";"";"2019.04.17";"";"200000";"12808180";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"PRYM";"Bank Primorye";"Exchange";"netting";"";"90b74c26-686e-4748-a2d3-cb787b707105";"1d724fb2-f0ad-4723-9e5a-0f0c2ea4782c";"0";"true";"";"";"";"";"711";"PRYM";"true";""
"14046890";"0";"ASAN";"2019.04.17 05:50:19.461";"Sell";"EURRUB";"TOM";"72.3637";"";"2019.04.18";"";"10000";"723637";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"ASAN_OM";"Aziatsko-Tikhookeansky Bank";"Exchange";"";"";"2138dbdb-33e2-426c-85e8-8969d4f31578";"1bd6a421-05d9-4b9a-b194-0eda76323b59";"0";"true";"";"";"";"";"495";"ASAN_OM";"true";""
"14046892";"0";"ASAN";"2019.04.17 05:50:48.789";"Sell";"USDRUB";"TOM";"64.1";"";"2019.04.18";"";"6800";"435880";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"ASAN_OM";"Aziatsko-Tikhookeansky Bank";"Exchange";"";"";"48f2c8bf-86a4-46b3-aa50-7ae7f255e419";"fddb6d81-aba8-4694-ad3e-287038e31531";"0";"true";"";"";"";"";"495";"ASAN_OM";"true";""
"14046894";"0";"UBSL";"2019.04.17 05:51:16.434";"Sell";"AUDUSD";"SPOT";"0.71966";"";"2019.04.23";"";"929152";"668673.53";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL04_00_OM";"ALFN_FastmatchCL_NY";"Exchange";"";"";"973c6738-88dc-447e-a5c5-b18aa747c2a7";"6554f011-e96f-4e1a-8c1b-28968849cfa3";"0";"true";"";"";"";"";"4606";"UBSL04_00_OM";"true";""
"14046896";"0";"ALFN";"2019.04.17 05:59:12.882";"Sell";"USDRUB";"TOD";"64.094";"";"2019.04.17";"";"1944";"124598.74";"";"";"";"true";"Executor_Dealers";"AlfaBankExecutor";"AlfaBankExecutor";"ALFN02_00_OM";"AlfaForex";"Exchange";"";"";"80027895-f706-430d-9c43-90f43e42a345";"a983e540-324e-4d8e-9203-cc4c8e9fb02e";"0";"true";"";"";"";"";"4060";"ALFN02_00_OM";"true";""
"14046898";"0";"ALFN";"2019.04.17 06:06:04.334";"Sell";"JPYRUB";"TOD";"0.5738";"";"2019.04.17";"";"1742768";"1000000.28";"";"";"";"true";"Executor_Dealers";"AlfaBankExecutor";"AlfaBankExecutor";"ALFN02_00_OM";"AlfaForex";"Exchange";"";"";"2755b264-405c-4924-973a-07d93075edc8";"629966f0-1b12-4636-ac93-6b7f8f240bb5";"0";"true";"";"";"";"";"4060";"ALFN02_00_OM";"true";""
"14046904";"0";"ALFA";"2019.04.17 06:12:28.741";"Sell";"USDCHF";"SPOT";"1.00716";"";"2019.04.23";"";"185000";"186324.6";"";"";"";"true";"Executor_AUTO";"AlfaBankExecutor";"AlfaBankExecutor";"AUTO_AGR";"AUTO_AGR";"Exchange";"";"";"3ed19813-0a8a-40dc-9bf4-ea03389a6bdb";"e0583e5e-a3b3-4dd8-b069-bcf7ea9512ce";"0";"true";"";"";"";"";"635";"AUTO_AGR";"true";""
